,SAVSNET_consult_id,SAVSNET MPC,Consult_date,Species,All_Chemicals,Chemical,chemical,Disease,disease,vaccines,vacc,simple_chem,Simple_chem,year,month
3876,4549154,vaccination,29-05-2018 14:50,dog,"['nobivacdhp', 'Nobivaclepto4']","['nobivacdhp', 'Nobivaclepto4']","['nobivacdhp', 'Nobivaclepto4']",['Vomiting'],['Vomiting'],"['Nobivacdhp', 'Nobivaclepto4']",dhp l4,"[""Intranasal 4 week ''""]",,2018,May
2425,5415278,vaccination,29-11-2018 16:08,cat,,,['trica'],,['Feline leukemia virus vaccine'],"['Nobivac tricat', 'Feline leukemia virus vaccine']",tricat felv,,,2018,November
2033,5815731,other_unwell,03-05-2019 17:42,dog,['hibi'],['hibi'],['hibi'],,,,,['absi'],,2019,May
2261,1586347,vaccination,05-11-2016 15:35,dog,,,,,,,,,,2016,November
324,5048774,vaccination,13-09-2018 14:49,rabbit,,,,['Viral hemorrhagic disease'],['Viral hemorrhagic disease'],,,,,2018,September
2297,6062034,vaccination,05-03-2019 14:50,cat,,,,,,,,,,2019,March
1393,5573180,vaccination,01-09-2019 17:28,dog,,,,['hernia'],['hernia'],,,,,2019,September
1417,4081584,other_unwell,01-09-2018 15:34,dog,,,,['conjunctivitis'],"['isatis', 'conjunctivitis']",,,,,2018,September
3441,3069773,post_op,27-04-2017 15:23,dog,,,,,,,,,,2017,April
1697,3254450,other_unwell,15-06-2017 18:35,cat,,,,"[""small cell lymphoma ''""]","[""small cell lymphoma ''""]",,,,,2017,June
3227,2919619,post_op,17-03-2017 17:00,dog,,,"['A080g01 l4A059a01dhp A105b01', 'chakavski']",['Cough'],['Cough'],"['Kennel cough vaccine', 'Nobivac']",kc nobivac,,,2017,March
1598,482514,other_unwell,17-07-2015 10:32,cat,,,['constipate'],['enema'],['enema'],['Rabies vaccine'],rv,,,2015,July
2420,6212619,pruritus,06-07-2019 10:20,cat,,,,['swelling'],['swelling'],,,,,2019,July
893,3422192,post_op,27-07-2017 17:23,cat,,,,,['neuroma'],,,,,2017,July
1692,6047061,kidney_disease,30-04-2019 17:33,unknown,"['Non-steroidal anti-inflammatory', 'Intranasal 2']",,,['tucked-up'],"['39.2C', 'tucked-up']",['Non-steroidal anti-inflammatory drug'],nsaid,"['Non-steroidal anti-inflammatory', 'Intranasal 2']","['Non-steroidal anti-inflammatory', 'Intranasal 2']",2019,April
3200,1348867,other_healthy,18-03-2016 17:35,dog,,,,"['pruritus', 'Hair loss', 'erythema']","['pruritus', 'Hair loss', 'erythema']",,,,,2016,March
2778,232411,other_unwell,27-10-2014 09:55,unknown,"['lactulose', 'Intranasal 1 week']",['lactulose'],"['constipate', 's.micralax', 'lactulose']",['weight gain'],['weight gain'],,,"['lactulose', 'Intranasal 1 week']","['lactulose', 'Intranasal 1 week']",2014,October
3831,5079134,post_op,19-09-2018 17:21,dog,['Nonsteroidal antiinflammatory drugs'],,,,,,,['Nonsteroidal antiinflammatory drugs'],['Nonsteroidal antiinflammatory drugs'],2018,September
491,1865784,other_healthy,07-11-2016 15:57,dog,['Metabolizable'],,,,['healer Vomiting'],,,['Metabolizable'],['Metabolizable'],2016,November
567,678914,vaccination,10-07-2015 10:09,unknown,,,['ears- hairy'],['infection'],"['infection', 'plaque-', 'teeth - small amount']",,,['ears-'],,2015,July
4270,5214990,vaccination,18-10-2018 08:57,cat,,,,,['teeth 0-1'],,,,,2018,October
76,5206492,post_op,16-10-2018 15:09,unknown,,,,['hisotpath'],['hisotpath'],,,,,2018,October
3530,4445279,other_healthy,26-04-2018 15:14,dog,['Nonsteroidal antiinflammatory drugs and'],,,,,,,['Nonsteroidal antiinflammatory drugs and'],['Nonsteroidal antiinflammatory drugs and'],2018,April
116,2085153,post_op,27-08-2016 11:55,cat,,,,,,,,,,2016,August
48,4977133,respiratory,30-08-2018 13:28,cat,"['aspartate', 'glutamate-oxaloacetate']","['aspartate', 'glutamate-oxaloacetate']","['aspartate', 'glutamate-oxaloacetate']",,,,,['DOG HAS Glutamic-oxaloacetic'],,2018,August
1437,2519518,vaccination,12-05-2016 10:25,dog,,,,,,,,['Intranasal 12 week'],,2016,May
1783,5137424,other_unwell,10-02-2018 11:37,cat,['Intranasal 1 month'],,,,,,,['Intranasal 1 month'],['Intranasal 1 month'],2018,February
3904,6092005,other_healthy,05-10-2019 17:33,dog,,,,,,,,,,2019,October
305,1315428,other_unwell,03-11-2016 17:20,dog,,,,['Cough'],['Cough'],"['Nobivac', 'Kennel cough vaccine']",nobivac kc,,,2016,November
4089,1565074,vaccination,05-06-2016 14:03,cat,,,,,,,,,,2016,June
2984,4236828,vaccination,20-02-2018 18:11,dog,,,,,,,,,,2018,February
1837,2092001,vaccination,30-08-2016 17:11,rabbit,,,,,,,,,,2016,August
978,6223348,other_healthy,06-10-2019 15:41,dog,['DHP/L4'],['DHP/L4'],['DHP/L4'],,,,,,,2019,October
1747,2724853,vaccination,27-01-2017 15:17,dog,['Intranasal 2 week'],,,,,,,['Intranasal 2 week'],['Intranasal 2 week'],2017,January
898,1932350,vaccination,26-07-2016 09:21,dog,,,,['Cough'],['Cough'],['Kennel cough vaccine'],kc,,,2016,July
1069,284409,trauma,17-12-2014 08:56,dog,,,,,,,,,,2014,December
2566,5019596,vaccination,09-07-2018 14:25,dog,['nobivacdhp'],['nobivacdhp'],['nobivacdhp'],['Cough'],['Cough'],"['Nobivacdhp', 'Kennel cough vaccine']",dhp kc,,,2018,July
1075,2628231,other_healthy,01-04-2017 10:49,dog,,,"['fine', 'Creatine']",['ulceration'],['ulceration'],,,,,2017,April
2041,3223633,other_healthy,06-08-2017 09:53,unknown,,,,['sore'],['sore'],,,,,2017,August
1779,4190965,other_healthy,02-07-2018 14:52,dog,,,,,['fecal incontinence'],,,,,2018,July
2631,2107261,post_op,09-02-2016 10:01,dog,,,"['fine', 'noC']",['swelling'],['swelling'],,,,,2016,February
2432,5793853,vaccination,28-02-2019 12:21,dog,,,,,,,,['Intranasal 4 week'],,2019,February
4361,1002125,post_op,01-02-2016 09:58,unknown,['Intranasal 1 week-'],,,['abscess'],['abscess'],,,['Intranasal 1 week-'],['Intranasal 1 week-'],2016,February
4306,2730318,post_op,30-01-2017 09:59,cat,,,,['swelling'],['swelling'],['Rabies vaccine'],rv,,,2017,January
2918,3126941,vaccination,05-12-2017 15:04,cat,,,['fine'],['CE'],['CE'],,,,,2017,December
3504,3082815,other_healthy,05-02-2017 11:59,cat,,,,['Club'],['Club'],,,,,2017,February
3407,985814,other_healthy,29-12-2015 10:18,dog,,,,['sore'],['sore'],,,,,2015,December
886,5860016,vaccination,15-03-2019 10:16,dog,,,['artarine'],,,,,['inj artarine inj'],,2019,March
876,1661955,pruritus,27-05-2016 14:08,dog,,,,"['crusting', 'erythema']","['crusting', 'erythema']",,,['antibiont'],,2016,May
2329,5219619,vaccination,18-10-2018 17:30,dog,,,['fine'],,,,,,,2018,October
4095,99743,other_healthy,07-03-2014 11:10,dog,,,,['diarrhoea'],"['vomiting anjan', 'diarrhoea']",,,,,2014,March
2258,2594422,gastroenteric,22-12-2016 16:30,dog,,,,"['diarrhoea', 'intestinal diarrhoea']","['diarrhoea', 'intestinal diarrhoea']",,,,,2016,December
2122,2674786,post_op,16-01-2017 09:32,unknown,,,,,,,,,,2017,January
623,910116,respiratory,12-07-2015 18:29,cat,,,,,,,,,,2015,July
2222,6290507,other_unwell,25-06-2019 16:05,dog,,,,['eyelid'],['eyelid'],,,,,2019,June
1665,5779444,other_healthy,25-02-2019 16:22,dog,['Sodium'],['Sodium'],"['Sodium', 'Nobivaclepto4 a103a03 \xa0']",['Cough'],['Cough'],"['Nobivaclepto4', 'Kennel cough vaccine']",l4 kc,,,2019,February
1112,204842,vaccination,30-09-2014 09:21,cat,,,['trica'],['Feline leukemia virus 4MTS01'],['Feline leukemia virus 4MTS01'],"['Nobivac tricat', 'Feline leukemia virus vaccine']",tricat felv,,,2014,September
431,831895,other_unwell,18-11-2015 09:25,unknown,,,['Prop'],,['urinary Infection'],,,['Prop'],,2015,November
2520,3881952,vaccination,15-11-2017 13:49,dog,"['nobivacdhp', 'Nobivaclepto4']","['nobivacdhp', 'Nobivaclepto4']","['nobivacdhp', 'A080A01', 'Nobivaclepto4']",['Vomiting'],['Vomiting'],"['Nobivaclepto4', 'Nobivacdhp']",l4 dhp,,,2017,November
3807,171292,other_healthy,09-01-2014 10:39,dog,,,,"['infection', 'hairy itchy']","['infection', 'hairy itchy']",,,,,2014,January
590,2585337,other_healthy,20-12-2016 17:53,dog,,,,['inflammation'],['inflammation'],,,,,2016,December
2723,6223042,vaccination,06-10-2019 15:12,dog,,,,,,,,,,2019,October
2486,6735423,other_healthy,27-09-2019 10:34,dog,,,,,,,,,,2019,September
2812,2151741,vaccination,09-12-2016 13:44,cat,,,"['fine', 'trica']",['Feline leukemia virus'],['Feline leukemia virus'],"['Nobivac tricat', 'Feline leukemia virus vaccine']",tricat felv,['feisty ! .'],,2016,December
2368,5494893,other_healthy,17-12-2018 17:48,dog,,,,['inactivity stiffness'],['inactivity stiffness'],,,,,2018,December
419,1302200,other_healthy,03-09-2016 14:05,dog,['Phosphorous'],,,,,,,['Phosphorous'],['Phosphorous'],2016,September
211,1021240,other_unwell,01-06-2016 16:59,dog,,,,['blepharospasm'],['blepharospasm'],,,,,2016,June
3747,1373185,other_unwell,24-03-2016 11:28,dog,,,,,['galactostasis'],,,['[ 102 ]'],,2016,March
4412,650951,post_op,28-09-2015 18:03,dog,,,,,,,,"[""inj ''"", 'toilet']",,2015,September
2673,3014410,other_healthy,04-12-2017 09:53,cat,,,,,,,,,,2017,December
1759,4112916,pruritus,17-01-2018 14:26,dog,,,,,,,,,,2018,January
698,3506902,post_op,17-08-2017 17:51,cat,,,,,,,,,,2017,August
3996,5129625,other_unwell,10-01-2018 10:04,dog,['Glucose'],['Glucose'],['Glucose'],['diabetes'],['diabetes'],,,,,2018,January
157,17536,,04-07-2014 16:51,dog,['Intranasal 1 week'],,,"['malssezia overgrowth', 'Pedal pruritus']","['malssezia overgrowth', 'Pedal pruritus']",,,['Intranasal 1 week'],['Intranasal 1 week'],2014,July
2781,5843874,vaccination,03-12-2019 11:10,dog,['Nobivaclepto2'],['Nobivaclepto2'],"['past-discussed', 'Nobivaclepto2']",['Club'],['Club'],['Nobivaclepto2'],l2,['Intranasal 4 week time-o'],,2019,December
494,4669638,other_healthy,29-06-2018 10:10,cat,,,,,,,,,,2018,June
638,4843382,other_healthy,08-03-2018 08:46,dog,,,,,,,,,,2018,March
416,6619310,gastroenteric,09-02-2019 09:12,cat,,,,,,,,,,2019,February
2193,5082306,other_healthy,20-09-2018 11:36,cat,['Intranasal 4 days'],,,,,,,"['3/0 bios', 'Intranasal 4 days']",['Intranasal 4 days'],2018,September
2208,3297423,vaccination,27-06-2017 17:17,dog,,,,"['eyelid', 'cornea']","['eyelid', 'cornea']",,,,,2017,June
1962,4763924,other_healthy,18-07-2018 11:36,dog,,,['shampoo'],['itching'],['itching'],,,['shampoo - medicate'],,2018,July
4300,267536,other_healthy,12-02-2014 09:08,unknown,,,['roupit'],,,,,,,2014,February
2506,4380542,other_healthy,04-07-2018 09:02,cat,,,,,,,,,,2018,July
1792,2979027,other_unwell,04-03-2017 15:26,dog,,,,['pain'],['pain'],['Nobivaclepto4'],l4,,,2017,March
4297,357377,other_healthy,03-03-2015 18:06,cat,,,,"['Feline leukemia virus 4pk402', 'gingivitis']","['Feline leukemia virus 4pk402', 'gingivitis']","['Nobivac ducat', 'Feline leukemia virus vaccine']",ducat felv,,,2015,March
2494,4167698,other_healthy,02-01-2018 08:57,cat,['Iodine'],['Iodine'],['Iodine'],,,,,['Iodine'],['Iodine'],2018,January
3478,4386608,other_healthy,04-09-2018 17:25,dog,,,,,,,,,,2018,September
1879,5262645,other_healthy,27-10-2018 15:27,cat,,,,['bite abscess'],['bite abscess'],,,,,2018,October
744,4732705,other_healthy,07-12-2018 09:43,dog,,,['apoquinine'],,,,,['e-claim'],,2018,December
414,3918617,vaccination,24-11-2017 14:08,dog,"['Intranasal 2 week', 'a109b01', ""endec ''"", 'Nobivaclepto4']","['a109b01', 'Nobivaclepto4']","['a109b01', 'Nobivaclepto4']",['Cough'],['Cough'],"['Nobivacdhp', 'Nobivaclepto4', 'Kennel cough vaccine']",dhp l4 kc,"['Intranasal 2 week', ""endec ''""]","['Intranasal 2 week', ""endec ''""]",2017,November
2373,1491283,trauma,19-04-2016 13:53,dog,,,['weepy'],"['fracture', 'sore']","['fracture', 'sore']",,,,,2016,April
686,6518406,vaccination,08-09-2019 17:18,dog,,,['fine'],,,,,['Orange collar ( Meters ) - all'],,2019,September
3365,2979635,vaccination,04-03-2017 16:29,dog,,,['baldes'],,,,,,,2017,March
958,354207,pruritus,27-02-2015 16:40,cat,,,,"['hairloss', 'skin disease']","['hairloss', 'skin disease']",,,,,2015,February
3928,204089,other_healthy,29-09-2014 16:02,cat,,,,,,,,,,2014,September
3063,6357138,other_unwell,07-09-2019 18:09,dog,,,,['dermatitis'],"['Lateral Pododermatitis aseptica diffusa', 'dermatitis']",,,['clavacin'],,2019,September
3935,5984161,vaccination,15-04-2019 09:22,cat,"['Metabolizable', 'Tartar']",,['Metabolizable'],"['itching', 'gingivitis']","['itching', 'gingivitis']",,,"['Metabolizable', 'Tartar']","['Metabolizable', 'Tartar']",2019,April
4137,4697118,other_unwell,07-05-2018 09:49,cat,,,,['weight gain'],['weight gain'],,,"['B12', 'tablet for 1 week', 'abdal']",,2018,May
68,2194078,vaccination,21-09-2016 12:25,dog,,,,,,,,,,2016,September
1719,2752608,vaccination,02-03-2017 15:35,dog,,,,,,,,,,2017,March
3655,5975703,vaccination,04-12-2019 09:04,dog,,,['gaine'],,,,,,,2019,December
2467,2379323,other_healthy,31-10-2016 17:56,dog,,,,,,['Nobivaclepto4'],l4,,,2016,October
2218,4708157,other_healthy,07-06-2018 17:39,dog,,,,['infection'],['infection'],,,,,2018,June
2715,2959897,other_unwell,29-03-2017 09:30,guinea pig,,,['Put'],,['prolapse vagina'],,,['Put'],,2017,March
3084,3263314,post_op,19-06-2017 10:44,dog,,,,"['histopath', 'tumors']","['histopath', 'tumors']",,,,,2017,June
3879,90023,vaccination,25-06-2014 16:25,cat,,,,['Feline leukemia virus'],['Feline leukemia virus'],['Feline leukemia virus vaccine'],felv,,,2014,June
1318,5329600,post_op,11-12-2018 08:43,cat,,,,,,,,,,2018,December
3364,3903496,other_healthy,21-11-2017 11:07,dog,,,"['L4/KC', 'tartar']",['weight loss'],['weight loss'],['Nobivac'],nobivac,,,2017,November
714,6437740,other_unwell,25-07-2019 16:06,cat,,,"['gaine', 'corticosterone']",,,,,,,2019,July
3846,1338979,vaccination,17-03-2016 09:53,unknown,['sachet AM half'],,['sachet'],,,,,['sachet AM half'],['sachet AM half'],2016,March
4254,1728116,vaccination,06-11-2016 09:51,dog,"['Intranasal 2 week', 'nobivacdhp', ""primary dhp/l4 a096a01/a043b01 ''""]","['nobivacdhp', ""primary dhp/l4 a096a01/a043b01 ''""]","['nobivacdhp', ""primary dhp/l4 a096a01/a043b01 ''""]",,,['Nobivacdhp'],dhp,['Intranasal 2 week'],['Intranasal 2 week'],2016,November
2310,1232018,other_unwell,22-02-2016 18:51,cat,,,,,,,,['water intake'],,2016,February
1840,146668,other_unwell,08-11-2014 09:18,cat,,,,['weight gain'],['weight gain'],['Metacam meloxicam'],metacam,,,2014,November
855,451979,other_healthy,23-06-2015 18:16,cat,,,,['Club'],['Club'],,,,,2015,June
4321,2346642,other_unwell,24-10-2016 17:21,cat,,,,"['obstruction', 'cystitis']","['obstruction', 'cystitis']",,,,,2016,October
2347,387311,pruritus,13-04-2015 14:12,dog,,,,,['dropsy'],,,,,2015,April
2216,1265922,vaccination,03-01-2016 16:25,cat,,,['trica'],,,"['Nobivac tricat', 'Feline leukemia virus vaccine']",tricat felv,,,2016,January
3964,3603300,other_unwell,09-11-2017 14:07,dog,,,['signif'],,,,,,,2017,November
3105,110246,tumour,07-11-2014 10:07,dog,,,,,,['Rabies vaccine'],rv,['s/c suture'],,2014,November
1904,3882806,vaccination,15-11-2017 16:03,dog,,,['fine'],,,,,,,2017,November
3222,2756452,other_healthy,02-04-2017 11:49,dog,,,,,,,,,,2017,April
2345,409455,other_healthy,05-12-2015 14:10,dog,['Magnesium'],,['Magnesium'],,,,,['Magnesium'],['Magnesium'],2015,December
3337,5369451,other_unwell,20-11-2018 09:36,dog,,,,['inflam'],['inflam'],,,,,2018,November
3164,6712698,other_unwell,23-09-2019 09:17,dog,,,,['diarrhoea'],['diarrhoea'],,,,,2019,September
383,6750439,gastroenteric,10-01-2019 11:35,dog,,,,['pancreatic inflammation/ panceatitis'],['pancreatic inflammation/ panceatitis'],,,,,2019,January
1644,5459303,vaccination,12-10-2018 10:15,cat,,,,,,['Feline leukemia virus vaccine'],felv,,,2018,October
779,4678259,trauma,07-02-2018 10:28,dog,,,,['swelling'],['swelling'],,,"[""3d ''""]",,2018,February
4384,6533305,vaccination,13-08-2019 15:04,dog,['Nobivaclepto4 A111A01'],['Nobivaclepto4 A111A01'],['Nobivaclepto4 A111A01'],['Cough'],['Cough'],"['Nobivaclepto4', 'Kennel cough vaccine']",l4 kc,,,2019,August
2727,1580667,other_healthy,05-10-2016 15:40,dog,,,,,,,,,,2016,October
4121,448803,post_op,20-06-2015 10:59,dog,['tartar'],,,,,,,['tartar'],['tartar'],2015,June
3714,6741916,kidney_disease,28-09-2019 13:14,cat,,,,,,,,,,2019,September
1553,1540878,vaccination,29-04-2016 18:03,cat,,,['trica'],['Feline leukemia virus'],['Feline leukemia virus'],"['Nobivac tricat', 'Feline leukemia virus vaccine']",tricat felv,,,2016,April
658,4299493,other_healthy,13-03-2018 11:50,dog,,,,"['Otitis Externa', 'purulent']","['otidine dropsy', 'Otitis Externa', 'purulent']",,,['Intranasal 4 week'],,2018,March
1786,3130253,vaccination,13-05-2017 10:27,dog,,,,"['Club', 'aggression']","['Club', 'aggression']",,,,,2017,May
330,2622942,other_unwell,01-03-2017 11:33,dog,,,,,,,,,,2017,March
3668,6712924,post_op,23-09-2019 09:34,dog,,,,['pain'],['pain'],,,,,2019,September
3151,5784133,other_healthy,26-02-2019 14:10,cat,,,,,,,,,,2019,February
3068,5829171,vaccination,03-08-2019 11:21,dog,,,,['Cough'],['Cough'],['Kennel cough vaccine'],kc,,,2019,August
1199,5692245,vaccination,02-05-2019 17:00,dog,['nobivacdhp'],['nobivacdhp'],"['fine', 'nobivacdhp']","['Cough', 'vomiting']","['Cough', 'vomiting']","['Nobivacdhp', 'Kennel cough vaccine', 'Nobivaclepto4']",dhp kc l4,,,2019,May
3875,6518492,vaccination,08-09-2019 17:25,cat,,,"['CRT,2', 'trica']",['chest No abnormality'],['chest No abnormality'],['Nobivac tricat'],tricat,,,2019,September
3986,2331599,other_healthy,20-10-2016 17:26,cat,,,,"['weight loss', 'PU/PD']","['weight loss', 'PU/PD']",,,,,2016,October
3948,6689555,kidney_disease,17-09-2019 10:12,dog,,,"['hydrogen', 'RBC/WBC']",,,,,"['RBC/WBC 2', 'hydrogen']",,2019,September
4372,5227048,vaccination,20-10-2018 09:08,dog,,,,,,,,,,2018,October
2945,1826021,post_op,07-02-2016 11:26,dog,,,,,,,,,,2016,February
702,406335,other_unwell,05-08-2015 09:11,ferret,['baytril'],['baytril'],['baytril'],['Vomiting'],['Vomiting'],,,,,2015,August
1223,4807923,other_unwell,26-07-2018 18:20,cat,,,,,,,,['con fee'],,2018,July
509,1645437,post_op,24-05-2016 14:58,dog,"['MUZZLE', 'Nobivaclepto4']","['MUZZLE', 'Nobivaclepto4']","['MUZZLE', ""4-6wks ''"", 'Nobivaclepto4']",,,['Nobivaclepto4'],l4,,,2016,May
972,3451861,other_healthy,08-04-2017 09:28,dog,['Intranasal 1 week'],,,,,,,['Intranasal 1 week'],['Intranasal 1 week'],2017,April
829,1527039,other_healthy,27-04-2016 10:47,dog,,,,,,,,,,2016,April
3842,312728,vaccination,15-01-2015 16:10,unknown,,,,,,,,,,2015,January
528,1473616,other_healthy,15-04-2016 09:35,dog,"['Intranasal 1 week', 'Nobivaclepto4']",['Nobivaclepto4'],"['yelp', 'Nobivaclepto4']",['Otitis Externa'],"['Otitis Externa', 'dropsy']",['Nobivaclepto4'],l4,"['yelp', 'Intranasal 1 week']",['Intranasal 1 week'],2016,April
3038,236901,vaccination,30-10-2014 16:59,dog,,,,,['milk canine and incisor -'],,,,,2014,October
2314,2817136,vaccination,20-02-2017 16:24,dog,['Nonsteroidal antiinflammatory drugs Intranasal due'],,"['bilati', 'arth-']",,,,,['Nonsteroidal antiinflammatory drugs Intranasal due'],['Nonsteroidal antiinflammatory drugs Intranasal due'],2017,February
3259,3505070,other_healthy,17-08-2017 14:39,cat,,,['trica'],"['ulcer', 'corneal scar', 'Feline leukemia virus']","['ulcer', 'corneal scar', 'Feline leukemia virus']","['Nobivac tricat', 'Feline leukemia virus vaccine']",tricat felv,,,2017,August
3956,895893,vaccination,12-03-2015 17:07,cat,,,,,,,,,,2015,March
354,447829,post_op,19-06-2015 14:32,dog,,,,['bruising'],['bruising'],,,,,2015,June
2816,3784657,post_op,23-10-2017 18:01,dog,,,['ADV'],,,,,,,2017,October
2768,4667454,vaccination,28-06-2018 17:20,cat,,,['trica'],['Feline leukemia virus'],['Feline leukemia virus'],"['Nobivac tricat', 'Feline leukemia virus vaccine']",tricat felv,,,2018,June
367,4269072,other_healthy,03-05-2018 09:40,dog,,,,,,,,,,2018,May
2691,2077305,post_op,26-08-2016 09:01,dog,['Nonsteroidal antiinflammatory drugs'],,['fine'],"['pain', 'lame Vomiting']","['healer', 'pain', 'lame Vomiting']",,,['Nonsteroidal antiinflammatory drugs'],['Nonsteroidal antiinflammatory drugs'],2016,August
1049,6318809,other_healthy,07-02-2019 09:46,cat,,,,['cornea'],['cornea'],,,,,2019,February
1525,3845488,vaccination,11-06-2017 18:27,dog,['Intranasal 1 month'],,,,,,,"['monthyl', 'Intranasal 1 month']",['Intranasal 1 month'],2017,June
1808,3386061,pruritus,19-07-2017 11:54,dog,['steroid'],['steroid'],['steroid'],,,,,,,2017,July
3971,5458313,vaccination,12-10-2018 09:16,dog,['Nobivaclepto4'],['Nobivaclepto4'],['Nobivaclepto4'],,,['Nobivaclepto4'],l4,['Intranasal 4 week'],,2018,October
2455,2729049,other_unwell,28-01-2017 14:20,hamster,,,,['bleeding'],['bleeding'],,,,,2017,January
1106,5514881,other_healthy,27-12-2018 09:34,dog,,,,['pain'],['pain'],,,,,2018,December
21,2527805,other_unwell,12-06-2016 16:58,cat,['Iodine'],['Iodine'],['Iodine'],,,,,['Iodine'],['Iodine'],2016,June
945,3877335,vaccination,14-11-2017 14:26,cat,,,['fine'],,['node mouth nail'],,,,,2017,November
3516,2938455,vaccination,23-03-2017 09:59,dog,,,"['fine', 'noV', 'noD']",['Cough'],['Cough'],['Kennel cough vaccine'],kc,['DUDE fine'],,2017,March
4284,5411083,other_healthy,28-11-2018 17:41,dog,,,,['Cough'],['Cough'],['Kennel cough vaccine'],kc,,,2018,November
3194,4289477,other_unwell,03-09-2018 16:26,cat,,,"['bilati mydriasis', 'Put']",['Vomiting'],['Vomiting'],,,['Put'],,2018,September
1180,123219,other_unwell,22-07-2014 09:51,cat,,,['tarttar'],,,,,,,2014,July
